id;rr_code;prs_code;product_code;department_code;qty_g;qty_b;uom;unit_cost;amount;created_by;created_date;updated_by;updated_date;is_active
23095;052919;70440013568;54350;7044;2.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-22 14:41:29.293;NULL;NULL;Y
23096;052919;70440013568;54255;7044;2.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-22 14:41:29.293;Uwen;2021-04-27 08:55:55.600;N
23097;005087;70420013201;31020;7042;1560.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-23 14:10:11.350;NULL;NULL;Y
23098;005088;70420013467;30138;7042;1600.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-23 14:15:19.380;NULL;NULL;Y
23099;005088;70420013467;30046;7042;1600.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-23 14:15:19.380;NULL;NULL;Y
23100;019016;70320012993;51789;7032;50.00000;0.00;BTG;NULL;NULL;James;2021-03-24 11:44:53.850;NULL;NULL;Y
23101;069006;70460013688;61170;7052;2.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-24 14:57:11.930;NULL;NULL;Y
23102;069006;70460013688;64125;7052;2.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-24 14:57:11.930;NULL;NULL;Y
23103;069208;70460013173;02958;7046;1.00000;0.00;LOT;NULL;NULL;Daniel Watuna;2021-03-24 15:01:21.970;NULL;NULL;Y
23104;011092;70320013570;10116;7032;42.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-24 15:33:39.620;NULL;NULL;Y
23105;011093;70320013593;10116;7032;41.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-24 15:37:03.063;NULL;NULL;Y
23106;011094;70320013669;10116;7032;48.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-24 15:39:12.850;NULL;NULL;Y
23107;092036;70440013685;70094;7044;50.00000;0.00;LTR;NULL;NULL;Daniel Watuna;2021-03-25 10:13:39.280;NULL;NULL;Y
23108;092037;70420013643;91279;7042;5.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-25 10:27:11.443;NULL;NULL;Y
23109;092037;70420013667;99979;7042;12.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-25 10:27:11.443;NULL;NULL;Y
23110;092037;70420013667;94531;7042;3.00000;0.00;BTL;NULL;NULL;Daniel Watuna;2021-03-25 10:27:11.443;NULL;NULL;Y
23111;092037;70420013667;91282;7042;5.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-25 10:27:11.443;NULL;NULL;Y
23112;092037;70420013667;90227;7042;2.00000;0.00;BTL;NULL;NULL;Daniel Watuna;2021-03-25 10:27:11.443;NULL;NULL;Y
23113;052921;70460013640;56990;7046;1.00000;0.00;PCS;NULL;NULL;Daniel Watuna;2021-03-25 10:31:44.940;NULL;NULL;Y
23114;052920;70420013683;52255;7042;216.00000;0.00;ROLL;NULL;NULL;Wiske;2021-03-25 12:37:22.827;NULL;NULL;Y
23115;019017;70320013630;51789;7032;44.00000;0.00;BTG;NULL;NULL;James;2021-03-26 15:25:28.193;NULL;NULL;Y
23116;019018;70320013630;51789;7032;44.00000;0.00;BTG;NULL;NULL;James;2021-03-26 15:27:32.710;NULL;NULL;Y
23117;023321;70420013518;20001;7042;7000.00000;0.00;SET;NULL;NULL;Wiske;2021-03-26 15:39:05.850;NULL;NULL;Y
23118;019019;70320013630;51789;7032;66.00000;0.00;BTG;NULL;NULL;James;2021-03-29 10:00:01.580;NULL;NULL;Y
23119;069209;70460013601;60662;7046;50.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-29 10:53:22.313;NULL;NULL;Y
23120;052923;70420013683;50217;7042;5.00000;0.00;PAILS;NULL;NULL;Uwen;2021-03-29 10:55:54.877;NULL;NULL;Y
23121;069210;70460013141;02643;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-29 10:57:26.617;NULL;NULL;Y
23122;069211;70460013193;02465;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-29 11:01:38.330;NULL;NULL;Y
23123;068993;70440013502;02846;7044;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-29 11:03:52.380;NULL;NULL;Y
23124;069212;70460013697;02173;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-29 11:04:21.540;NULL;NULL;Y
23125;069213;70460013490;01578;7046;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-29 11:05:53.597;NULL;NULL;Y
23126;023322;70420013224;20002;7042;66150.00000;0.00;SETS;NULL;NULL;Wiske;2021-03-29 16:29:49.617;NULL;NULL;Y
23127;023323;70420013224;20002;7042;66150.00000;0.00;SETS;NULL;NULL;Wiske;2021-03-29 16:33:34.893;NULL;NULL;Y
23128;052924;70460013658;52209;7046;7.00000;0.00;MTR;NULL;NULL;Uwen;2021-03-30 09:04:23.227;NULL;NULL;Y
23129;069007;70460013658;60391;7046;4.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-30 09:06:18.593;NULL;NULL;Y
23130;069008;70460013686;65135;7046;2.00000;0.00;BOX;NULL;NULL;Uwen;2021-03-30 09:09:01.437;NULL;NULL;Y
23131;052925;70420013587;51584;7042;100.00000;0.00;PAIR;NULL;NULL;Uwen;2021-03-30 09:15:37.917;NULL;NULL;Y
23132;069009;70460013469;64097;7048;1.00000;0.00;SHEET;NULL;NULL;Uwen;2021-03-30 09:20:04.363;NULL;NULL;Y
23133;069009;70460013539;62107;7046;1.00000;0.00;LGTS;NULL;NULL;Uwen;2021-03-30 09:20:04.363;NULL;NULL;Y
23134;069009;70460013539;64424;7046;2.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-30 09:20:04.363;NULL;NULL;Y
23135;069009;70460013539;62223;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-30 09:20:04.363;NULL;NULL;Y
23136;069010;70460013418;66937;7046;3.00000;0.00;BTL;NULL;NULL;Uwen;2021-03-30 09:22:54.697;NULL;NULL;Y
23137;052926;70440013580;52526;7044;60.00000;0.00;SHEET;NULL;NULL;Uwen;2021-03-30 09:24:42.707;NULL;NULL;Y
23138;052927;70460013651;51330;7046;1.00000;0.00;TRUCK;NULL;NULL;Uwen;2021-03-30 09:46:24.960;NULL;NULL;Y
23139;018914;70460013662;50078;7046;88.44000;0.00;MT;NULL;NULL;Uwen;2021-03-30 10:23:29.793;NULL;NULL;Y
23140;069214;70420013206;02528;7042;1.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-30 13:46:11.610;NULL;NULL;Y
23141;069215;70440013591;02528;7044;6.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-30 13:49:32.300;NULL;NULL;Y
23142;069215;70480013595;02528;7048;5.00000;0.00;LOT;NULL;NULL;Uwen;2021-03-30 13:49:32.300;NULL;NULL;Y
23143;023324;70420013518;20001;7042;14000.00000;0.00;SET;NULL;NULL;Wiske;2021-03-30 16:52:34.740;NULL;NULL;Y
23144;092038;70420013657;93654;7042;24.00000;0.00;PCS;NULL;NULL;Uwen;2021-03-31 09:57:39.397;NULL;NULL;Y
23145;052922;70420013704;50015;7042;4.00000;0.00;TIN;NULL;NULL;Uwen;2021-03-31 09:59:36.560;NULL;NULL;Y
23146;052922;70420013704;52675;7042;3.00000;0.00;PC;NULL;NULL;Uwen;2021-03-31 09:59:36.560;NULL;NULL;Y
23147;052928;70440013715;56003;7044;50.00000;0.00;SACK;NULL;NULL;Uwen;2021-03-31 10:01:27.657;NULL;NULL;Y
23148;069011;70460013696;60740;7046;15.00000;0.00;SHTS;NULL;NULL;Uwen;2021-03-31 10:03:54.130;NULL;NULL;Y
23149;069011;70460013696;62592;7046;2.00000;0.00;KGS;NULL;NULL;Uwen;2021-03-31 10:03:54.130;NULL;NULL;Y
23150;069011;70460013696;65376;7046;2.00000;0.00;KGS;NULL;NULL;Uwen;2021-03-31 10:03:54.130;NULL;NULL;Y
23151;052929;70420013701;52615;7042;300.00000;0.00;PACK;NULL;NULL;Uwen;2021-03-31 10:13:02.837;NULL;NULL;Y
23152;011095;70320013709;10116;7032;42.00000;0.00;PCS;NULL;NULL;Wiske;2021-03-31 13:46:50.467;NULL;NULL;Y
23153;011096;70420013360;10120;7042;17660.00000;0.00;KGS;NULL;NULL;Wiske;2021-03-31 14:00:16.740;NULL;NULL;Y
23154;011097;70420013389;10120;7042;17660.00000;0.00;KGS;NULL;NULL;Wiske;2021-03-31 14:03:23.760;NULL;NULL;Y
23155;011091;70420013716;10140;7042;66.00000;0.00;KGS;NULL;NULL;Wiske;2021-03-31 16:11:22.003;NULL;NULL;Y
23156;052930;70460013734;52876;7046;5.00000;0.00;KGS;NULL;NULL;Uwen;2021-04-01 13:48:48.270;NULL;NULL;Y
23157;052931;70420013723;50620;7042;5.00000;0.00;SACKS;NULL;NULL;Uwen;2021-04-01 14:37:07.283;NULL;NULL;Y
23158;023325;70420013224;20002;7042;66150.00000;0.00;SETS;NULL;NULL;Daniel Watuna;2021-04-01 16:44:13.407;NULL;NULL;Y
23159;052932;70460013692;54506;7062;3.00000;0.00;PC;NULL;NULL;Uwen;2021-04-03 10:36:22.353;NULL;NULL;Y
23160;069012;70460013645;67315;7046;1.00000;0.00;PCS;NULL;NULL;Uwen;2021-04-03 10:39:37.207;NULL;NULL;Y
23161;069013;70460013717;65197;7046;3.00000;0.00;GLN;NULL;NULL;Uwen;2021-04-03 10:42:36.600;NULL;NULL;Y
23162;069013;70460013717;60381;7046;2.00000;0.00;GLN;NULL;NULL;Uwen;2021-04-03 10:42:36.600;NULL;NULL;Y
